id_participant,id_onesignal,api_phone_survey_url,api_read_key,api_read_url,api_watch_survey_url,api_write_key,api_write_url,app_bundle_build_number,app_bundle_build_version,app_bundle_name,app_one_signal_app_id,location_change,pss_reminder_days,pss_reminder_enabled,pss_reminder_time,q_comfort_behavioral,q_comfort_heatintensity,q_comfort_heatstress,q_comfort_heatsymptoms,q_comfort_humidity,q_comfort_ind-activity,q_comfort_out-activity,q_comfort_preference,q_comfort_sensation,q_comfort_sun,q_comfort_wind,q_environment_shade,q_general_location_area,q_general_location_change,q_general_location_envi,q_indoor_condition,si_ios_version,si_iphone_battery_charge_state,si_iphone_cellular_signal_strength,si_iphone_device_id,si_iphone_location_service_enabled,si_iphone_low_battery_mode_enabled,si_iphone_model,si_iphone_wifi_signal_strength,si_watch_battery_charge_state,si_watch_cellular_signal_strength,si_watch_connected_to_phone,si_watch_device_id,si_watch_location_service_enabled,si_watch_model,si_watch_wifi_signal_strength,si_watchos_version,timestamp_lambda,transmit_trigger,ts_HRV,ts_HRV_lambda,ts_HRV_trigger,ts_altitude,ts_altitude_lambda,ts_altitude_trigger,ts_audio_exposure_environment,ts_audio_exposure_environment_lambda,ts_audio_exposure_environment_trigger,ts_audio_exposure_headphones,ts_audio_exposure_headphones_lambda,ts_audio_exposure_headphones_trigger,ts_heart_rate,ts_heart_rate_lambda,ts_heart_rate_trigger,ts_latitude,ts_latitude_lambda,ts_latitude_trigger,ts_location_accuracy_horizontal,ts_location_accuracy_vertical,ts_location_acquisition_method,ts_location_floor,ts_location_source_device,ts_longitude,ts_longitude_lambda,ts_longitude_trigger,ts_oxygen_saturation,ts_oxygen_saturation_lambda,ts_oxygen_saturation_trigger,ts_resting_heart_rate,ts_resting_heart_rate_lambda,ts_resting_heart_rate_trigger,ts_stand_time,ts_stand_time_lambda,ts_stand_time_trigger,ts_step_count,ts_step_count_lambda,ts_step_count_trigger,ts_timestamp_location,ts_walking_distance,ts_walking_distance_lambda,ts_walking_distance_trigger,ws_HRV,ws_HRV_lambda,ws_HRV_trigger,ws_altitude,ws_altitude_lambda,ws_altitude_trigger,ws_audio_exposure_environment,ws_audio_exposure_environment_lambda,ws_audio_exposure_environment_trigger,ws_audio_exposure_headphones,ws_audio_exposure_headphones_lambda,ws_audio_exposure_headphones_trigger,ws_heart_rate,ws_heart_rate_lambda,ws_heart_rate_trigger,ws_latitude,ws_latitude_lambda,ws_latitude_trigger,ws_location_accuracy_horizontal,ws_location_accuracy_vertical,ws_location_acquisition_method,ws_location_floor,ws_location_source_device,ws_longitude,ws_longitude_lambda,ws_longitude_trigger,ws_oxygen_saturation,ws_oxygen_saturation_lambda,ws_oxygen_saturation_trigger,ws_resting_heart_rate,ws_resting_heart_rate_lambda,ws_resting_heart_rate_trigger,ws_stand_time,ws_stand_time_lambda,ws_stand_time_trigger,ws_step_count,ws_step_count_lambda,ws_step_count_trigger,ws_survey_count,ws_survey_count_lambda,ws_survey_count_trigger,ws_timestamp_location,ws_timestamp_start,ws_walking_distance,ws_walking_distance_lambda,ws_walking_distance_trigger,wss_goal,wss_participation_days,wss_participation_time_end,wss_participation_time_start,wss_reminder_enabeled,wss_reminder_interval,wss_time_out,wss_title
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:09:56.934577Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2024-02-04T10:09:56.934577Z,watch_survey,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.488559Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,2024-02-04T10:10:00.488559Z,watch_survey,,,,,,82.4115313545044,2024-02-04T10:09:58.577034Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:53.017204Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,2024-02-03T15:24:51.125688Z,location_change,,67.38522557982651,2024-02-03T15:24:53.017204Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.478203Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,2024-02-04T10:10:00.478203Z,watch_survey,,,,,,67.38522557982651,2024-02-04T10:09:58.569878Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:53.011038Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,2024-02-03T15:24:51.118580Z,location_change,,204.86334784608331,2024-02-03T15:24:53.011038Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.458786Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,2024-02-04T10:10:00.458786Z,watch_survey,,,,,,204.86334784608331,2024-02-04T10:09:58.563825Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:53.004133Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,2024-02-03T15:24:51.111434Z,location_change,,86.23710128573293,2024-02-03T15:24:53.004133Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.451200Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,2024-02-04T10:10:00.451200Z,watch_survey,,,,,,86.23710128573293,2024-02-04T10:09:58.556989Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.996119Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,2024-02-03T15:24:51.103685Z,location_change,,80.7652039960376,2024-02-03T15:24:52.996119Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.444110Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,2024-02-04T10:10:00.444110Z,watch_survey,,,,,,80.7652039960376,2024-02-04T10:09:58.550460Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.989122Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,2024-02-03T15:24:51.096155Z,location_change,,60.961693978868425,2024-02-03T15:24:52.989122Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.436247Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,2024-02-04T10:10:00.436247Z,watch_survey,,,,,,60.961693978868425,2024-02-04T10:09:58.543345Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:51.776327Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2024-02-03T15:24:51.776327Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:09:56.928355Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2024-02-04T10:09:56.928355Z,watch_survey,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.982827Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2024-02-03T15:24:51.089255Z,location_change,,35.537475605800864,2024-02-03T15:24:52.982827Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.428412Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2024-02-04T10:10:00.428412Z,watch_survey,,,,,,35.537475605800864,2024-02-04T10:09:58.536937Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.975207Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2024-02-03T15:24:51.082824Z,location_change,,8.92972490680404,2024-02-03T15:24:52.975207Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.406556Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2024-02-04T10:10:00.406556Z,watch_survey,,,,,,8.92972490680404,2024-02-04T10:09:58.529725Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.289729Z,location_change,,,,,,,,,,,,,88.0,2024-02-03T15:24:52.289729Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.805171Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,2024-02-04T10:10:01.805171Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.282781Z,location_change,,,,,,,,,,,,,97.0,2024-02-03T15:24:52.282781Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.797811Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,2024-02-04T10:10:01.797811Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.276272Z,location_change,,,,,,,,,,,,,90.0,2024-02-03T15:24:52.276272Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.790007Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,2024-02-04T10:10:01.790007Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:50.643019Z,location_change,,,,,,,73.34022928824234,2024-02-03T15:24:50.643019Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:09:58.979185Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.34022928824234,2024-02-04T10:09:58.979185Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.268992Z,location_change,,,,,,,,,,,,,98.0,2024-02-03T15:24:52.268992Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.781866Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2024-02-04T10:10:01.781866Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.262579Z,location_change,,,,,,,,,,,,,98.0,2024-02-03T15:24:52.262579Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.773690Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2024-02-04T10:10:01.773690Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.255092Z,location_change,,,,,,,,,,,,,87.0,2024-02-03T15:24:52.255092Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.766984Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,2024-02-04T10:10:01.766984Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.249048Z,location_change,,,,,,,,,,,,,86.0,2024-02-03T15:24:52.249048Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.759257Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,2024-02-04T10:10:01.759257Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.242509Z,location_change,,,,,,,,,,,,,87.0,2024-02-03T15:24:52.242509Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.752072Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,2024-02-04T10:10:01.752072Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.236400Z,location_change,,,,,,,,,,,,,84.0,2024-02-03T15:24:52.236400Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.743645Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,2024-02-04T10:10:01.743645Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.968718Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,2024-02-03T15:24:51.075549Z,location_change,,38.55666115564236,2024-02-03T15:24:52.968718Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.399457Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,2024-02-04T10:10:00.399457Z,watch_survey,,,,,,38.55666115564236,2024-02-04T10:09:58.523617Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.229542Z,location_change,,,,,,,,,,,,,85.0,2024-02-03T15:24:52.229542Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:01.736139Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,2024-02-04T10:10:01.736139Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:51.770045Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2024-02-03T15:24:51.770045Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:09:56.921769Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2024-02-04T10:09:56.921769Z,watch_survey,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:50.636513Z,location_change,,,,,,,65.16419402072565,2024-02-03T15:24:50.636513Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:09:58.972227Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.16419402072565,2024-02-04T10:09:58.972227Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:51.762959Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2024-02-03T15:24:51.762959Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:09:56.915536Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2024-02-04T10:09:56.915536Z,watch_survey,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.961645Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2024-02-03T15:24:51.069213Z,location_change,,7.86049941094825,2024-02-03T15:24:52.961645Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.391828Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2024-02-04T10:10:00.391828Z,watch_survey,,,,,,7.86049941094825,2024-02-04T10:09:58.516851Z,watch_survey,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-03T15:24:52.955528Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,2024-02-03T15:24:51.062224Z,location_change,,97.13227676064707,2024-02-03T15:24:52.955528Z,location_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esse01,14b1dad3-7e2b-4f1e-af6d-25f82941caa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-04T10:10:00.384582Z,watch_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,2024-02-04T10:10:00.384582Z,watch_survey,,,,,,97.13227676064707,2024-02-04T10:09:58.510609Z,watch_survey,,,,,,,,
